Gender,10th Percentage,Medium of School Education,HSC / Diploma,Name of Board for 12th Exam,12th Percentage,Semester 1 CGPA,Semester 2 CGPA,Semester 3 SGPA,Semester 4 CGPA,Semester 5 CGPA,Placed
0,78.31994004354323,1,0,0,95.52914984394904,9.073732005123162,9.326776805673811,9.657300370599659,7.327391453384126,9.391970641424308,0
1,74.02220607741265,0,0,1,88.12821401996537,9.931554314485927,9.20209911167598,8.409569209507158,7.632901390005528,9.057383516230008,0
1,95.51750326347016,2,1,1,90.09174868859952,8.893461887295636,9.50684291024008,8.177757474779275,9.199412603574123,9.510695662768523,1
0,76.59082756929655,1,1,1,99.18397868897237,8.78206065211145,8.851394241455075,7.831123380834488,7.902593821239595,7.730287703556179,0
0,66.4056134421747,1,1,1,87.92900440394688,7.274628723774381,9.142707584037431,8.371028855853288,9.440100315191575,8.768249312576124,0
1,67.18245918637892,3,1,0,99.81856900516675,8.017686840515559,9.339033041293046,8.761725716523719,8.864709832264236,7.3210266951607075,0
1,69.89404951111057,1,0,1,70.25605784322696,9.048979642201925,9.947905344001368,9.423200990386295,7.808941290614315,9.694276898066532,0
0,92.23679081108321,0,0,0,96.15503567871026,7.888699421852429,7.41905597685509,7.87424669662185,7.4447938715532755,8.324646962986764,1
0,93.78406736896763,2,1,0,83.81540126311215,8.189370985248818,9.003483106114167,8.127053123561277,8.015474857906963,7.415187331576271,1
1,98.22572098795641,2,0,0,73.47977715509666,8.412436924571256,9.91757258776878,8.525375067473151,9.43356210067105,8.6015730227155,0
0,77.20003451573687,0,0,1,94.55304188499233,7.509150326122707,8.117995841212714,7.858019119049976,9.191995471661235,7.509679956503286,0
1,60.174494491553176,2,1,1,77.04303882895135,7.999783303311694,7.853254054510139,8.2661489409418,7.525105424387004,8.124354005904912,0
1,87.59269132665908,1,0,0,75.65010794992102,8.80641078445755,7.8276727624697635,7.13975287300104,7.717347402802531,8.644667544123434,1
0,73.51056097572223,3,0,1,94.60656386227721,7.774518660991037,7.725354188423001,7.2294974969109616,8.777533408134675,9.299547439225353,0
0,83.73527272515882,0,1,0,87.39633040457278,8.634255546224086,8.2412512728666,7.4371316806961065,9.212633905209518,8.965521232779942,1
0,93.11639550280776,2,1,1,97.34819123976327,7.00882848459116,7.904518518164226,9.40388091975975,9.856363195442558,7.565418277135883,1
0,78.80286239482757,1,0,0,87.57080032359701,7.2512279244773294,8.227203195306311,8.821830411787653,8.474966983086862,8.652211660689847,0
0,85.41033272345717,3,1,0,82.11510479442377,8.206089800486067,9.036951266608634,8.569111408407313,8.23514125529147,7.821926741406766,1
1,76.0182141023137,2,0,0,92.12241966176649,7.700292293739742,7.845466623556534,7.950449135263671,7.296530501959701,7.533240925581859,0
1,72.66928427487483,0,0,0,98.83888069307713,9.314809208992717,7.986409418932414,7.676480663284166,8.086723076771808,9.190164154134084,0
0,98.71795564392224,3,1,1,95.39281527096136,9.098864501012855,9.615375806122618,9.453668621454211,8.582828074384583,7.825725651373469,1
1,64.19493252816159,3,1,0,92.44380038635288,8.29417360730719,7.792210416492706,8.116899747743048,8.410507556456583,7.539022996332154,0
0,89.3333305360714,1,1,1,90.75564322802404,8.424242435577153,7.990243124718006,9.238774013977693,9.86407736175254,9.199438115102119,1
0,74.36698052830079,1,1,1,98.65945322978914,9.641892589327206,7.1711772285941295,8.244802181282331,8.551117111577922,7.311795651302293,0
0,70.12445999643188,1,0,1,93.20791803366049,7.7633675997844875,7.523669640466758,9.296200472166598,7.1749263487048625,7.863273659316884,0
1,88.11965604203391,1,1,1,77.06057409062804,9.667228598768947,7.933717096685884,7.855780827980849,9.057946012530255,9.561191484679956,1
0,86.75870706460611,2,0,0,92.46352100296346,8.01596615933742,9.065166712899819,7.815790711426089,9.242786435925655,8.081608083427975,1
0,75.30611535412966,3,1,0,74.76079025892179,8.460965145370757,7.407389899490103,9.266535334622372,7.924629249463824,7.9406110851037806,0
0,62.04448582182475,0,1,0,83.90420748201905,8.573124497884598,8.48711064651159,8.189251266055539,9.53591922973196,9.987425788606885,0
0,60.611955538066404,1,1,0,76.24056895257641,9.347835302481496,7.759939170360816,9.662226557428916,9.118564832934517,8.788752815032124,0
1,96.84358098012171,1,0,0,77.46723030385037,7.393474704966737,7.0551200817195046,9.159446319164758,7.657468868130169,7.422392754355621,1
0,86.48538336097059,1,0,0,81.14581680199076,7.444039021657169,8.706917932943606,9.015979713630909,7.93091788531726,9.168933237988803,1
0,83.18612244576863,0,1,1,82.8333867380375,8.225684230369353,7.2909692624600755,8.290419125586425,7.524313445294951,8.321210409208476,1
1,67.98342875651903,2,0,0,95.17217663820738,7.971960189766604,8.078525655105954,8.425094675915577,8.57321354065285,9.225045348842094,0
1,69.78919852644177,0,1,0,95.02468892499618,9.97893234736069,8.77337772148095,9.596399830759506,8.042678681831859,9.20462176895472,0
1,72.83789970236492,0,0,1,89.38075373073238,9.42250455723717,7.149772460037074,8.403689871001141,9.948744952530756,9.437222681020675,0
1,85.60796203818902,1,0,0,80.07478800701493,8.760492740388814,7.4093997447557385,8.122483048597974,7.129153287730274,7.336417160086521,1
0,71.07189868415553,3,1,1,73.56017684526773,7.908033465578164,7.908024137928489,7.857243705440874,9.940295265300804,7.655455003392554,0
1,88.37263405863786,2,1,1,71.64363991349059,8.28082922448504,8.117338796989621,7.046952431744079,9.636288495993039,8.080697831881578,0
0,81.02756732205071,0,0,1,95.93987607666865,7.984194778964402,7.348199485331954,9.869001411120305,8.045421613939961,7.900289841578628,1
1,85.23186955962281,1,0,1,76.78142311882871,7.601259520459092,7.923756415722105,9.731320880629372,8.565846967878286,7.846479265270301,1
0,89.61122629794355,1,1,0,72.4105525532631,7.112779908250531,8.277050312324828,8.985876081031913,7.302613670395232,7.0073968918936345,0
1,95.55821435363437,3,0,1,76.74760273129408,8.965275487262899,7.5181510891250385,9.042856410825017,7.0037877085686135,7.901707947111889,1
1,62.523132291096154,2,0,0,76.62742439373763,8.627284432784698,8.524895580175542,8.936012725621227,9.75811018130194,9.264853647926667,0
0,78.18116486815987,1,1,0,81.19469922356154,8.745786490088284,7.560479125400043,8.665354711450087,8.075417976172588,9.127430968339176,0
1,88.30906228172232,1,0,1,95.43440611239639,7.125157573843116,7.744311319434758,9.285767017598182,7.614494120353534,7.160558148654797,1
0,84.0882940808506,0,0,1,70.89503262887254,7.054306710467544,9.077291104586038,8.601435804453871,9.716486251714784,7.478962654186287,0
0,81.00433761525915,3,1,0,92.97288415697328,9.488590193536863,7.996430118660912,8.165911625192269,7.121344160613951,8.225001920447788,1
1,96.0158236256311,0,0,1,90.65989598006523,9.048421699709976,9.31590182970982,7.3311232518636205,9.44235247188562,8.944756748495617,1
0,93.13098237511718,2,1,1,70.53839136523995,9.983056543312673,9.878424266623663,9.7536983686663,9.784791689698626,7.907628414453372,0
1,64.9092735288317,0,0,0,95.76749354986252,7.5645474881106605,8.557987796472037,7.162188455887033,8.092160602534998,7.394564728858452,0
0,97.45011219776814,0,0,0,80.98694069000294,9.2414760037856,9.582129211905098,8.445034206408572,8.88455064993205,8.618972078704276,1
1,78.70321946472993,0,0,0,74.90744940239328,9.769017702750705,9.883222466207602,8.443232290968695,8.855193636460855,8.678700209435206,0
0,75.24030464500714,3,1,0,71.89612253846302,7.442947641413602,7.737442182970534,7.1901910395698625,7.861984980522738,9.463072265083603,0
0,65.85905359592958,3,0,1,82.0723272818287,7.755975140439754,9.570052013861744,9.436960504822284,9.511498141512442,9.167466017887733,0
0,93.99902854424622,3,0,1,75.32099091320784,8.725396309159171,9.398454512131373,8.089898120464397,8.483604080685287,8.011774213954697,1
0,63.77253732252615,1,1,1,96.71580118060349,7.984556737235399,7.768185053499974,7.544969668481103,9.082073978027498,9.128721391066719,0
1,90.59784136133449,0,1,0,76.40244128916359,7.062264522092528,9.93428823938833,7.5561061456507135,8.725670431136791,8.437144441376287,1
0,87.44853513266182,1,0,1,98.25531593743725,7.447383069363163,9.346665272327137,8.45572529310175,8.351676023232885,9.544810935741262,1
1,72.23546627636387,2,1,0,95.65780315090808,7.135593833544139,7.20572102366034,8.483459461036874,9.833758617690519,7.135657192403246,0
0,97.64300920990208,1,1,0,88.65743930351108,7.728029159030407,8.249393809869526,8.492594862210552,8.189013363659075,8.844617491232109,1
0,78.4321373479698,3,1,0,99.76602989416406,7.65697218408866,7.853623784867508,7.855943402562102,7.291385900801514,9.99051490908491,0
0,90.80379191184859,1,1,1,96.25757370003085,7.751657309792886,9.733225219447885,9.336426601214662,9.536501493321401,8.37112950417746,1
0,79.60176362797921,3,1,1,80.2084730319996,7.304852595509543,7.730166695899076,9.793583299756078,8.881082193714267,8.512419165019478,0
1,82.71989589457546,2,0,1,86.09251296281896,8.340572980584032,7.100479108467264,9.37930103840889,7.6350792868221244,9.505185615154806,1
1,96.96698196797742,0,0,0,80.37553008125155,7.758078663309783,7.526646971756924,9.645969091900712,7.857123122890883,9.70556473535624,1
1,94.24368576572843,0,0,0,82.43374104299802,9.506110021082655,8.712814317676878,7.047792694741361,8.430242551323522,9.729279681340218,1
1,96.71260618230592,0,0,1,86.564381833905,7.265763840914915,7.476880057882001,7.432889385267217,7.0915641915200505,9.787707738474934,1
0,61.528073168026445,0,0,0,76.29138078717527,8.582384703426168,9.693556014228825,7.634132198473693,8.158194628212915,8.07472160826597,0
0,84.78836372387357,3,0,1,92.15496927974452,9.236338893952851,8.05778108626332,7.652673149048461,9.893105158643465,7.920831394028637,1
1,87.00136023139368,2,1,0,98.07686425417334,9.951174807324158,7.095007359114379,8.654829646747993,7.510702486255311,9.88249864501634,1
0,76.64390942760258,0,0,0,78.98310653528915,8.219532270643313,7.138493098011056,9.00705755514581,8.387839820815003,9.197176361453263,0
1,85.42530434645653,0,0,0,83.7902069399939,9.975028150532417,8.323039821146676,7.720725255989148,8.396882902560272,7.645743415338619,1
1,90.34626911268668,0,1,1,74.45866416356479,9.796278485761018,8.323777423805009,7.126500467706911,7.486396800551256,7.127720287105155,0
1,82.87263009159605,1,1,0,95.4876927155285,9.925341317233677,8.611125496944624,9.03003229151857,7.872763702730763,9.62355636721733,1
0,84.366195176911,2,0,0,87.2093007627899,9.739878400167534,8.207327674603057,8.086780169573634,9.867733659737752,9.49229323717649,1
0,98.41419107496341,2,0,0,91.63672391658615,7.722272115137859,7.59065145409913,7.307998122601861,9.98037283400805,8.502169144757737,1
1,88.60217737269188,1,0,1,70.6862385637605,7.968098788456838,8.188129626491104,8.663351873475214,8.223863346688933,7.8287050284272155,0
0,64.14136626700989,0,1,1,99.43658685560897,8.610468917572618,8.218538757590204,7.887498698386906,7.918937267965127,9.621371875114749,0
1,95.37664675352809,0,1,1,78.13113441072478,8.447953713056167,7.214388870751238,9.113250108249247,8.471441235947688,8.301696096973211,1
0,63.51182398975066,0,0,0,72.67858902735745,8.496462481033182,7.824513131094425,9.094642412710908,8.890021835933716,8.416168578090602,0
1,65.14270902238503,3,1,0,78.67315067144466,8.948902367436803,8.287146611028886,8.638665763886213,7.434362387232575,7.296282572418988,0
1,87.65540344912836,0,1,0,81.58258107838998,7.720744488035395,9.103576148137778,7.1333696385653615,7.449427062275436,9.187325701606817,1
1,87.6266546607767,2,0,0,85.94854269416001,8.057042546615364,8.730224293423198,8.57180865152571,8.970947124088644,9.563892413065904,1
0,87.34491363102327,0,0,1,94.75125603349136,7.669611239972835,7.998647676148162,9.779695041166871,7.782554023412984,7.203425842467979,1
1,85.61595542996373,0,1,0,94.2134477696239,8.47799824642722,9.040565411256786,7.575814227350332,8.98067378044061,7.286067298809628,1
1,62.44460276300182,2,1,0,99.9338836637369,7.275463971276708,9.509476436630287,7.408952448990986,7.997452209704786,7.975326232069849,0
1,75.69269971034979,0,1,0,89.16113974516881,8.26093099732956,9.328219776539587,9.662806186040644,7.475835257097212,9.24542523140813,0
0,92.48791686194664,1,0,0,70.9645782358824,8.175067500625644,9.382181826883127,8.322113435847701,7.6650261969739555,9.324224545448743,0
0,87.62053949938485,2,0,1,77.70401862404705,9.15543987426631,9.20432762505368,8.974543109477981,8.64856541506451,8.07931346984936,1
0,70.48258939812317,2,1,0,83.98665866152616,8.011646289065496,9.066079370866817,7.426314534471435,8.82758199425121,8.321781960885774,0
1,85.10996034478318,3,0,0,89.93925941302506,9.789040662720021,7.696484154657433,9.604510039577377,8.181597527087927,9.29219377594567,1
1,61.54930958845764,3,0,1,84.6457583620891,9.74329840077618,9.706161443636427,7.240306938208897,9.410578449028321,9.749522323892577,0
0,72.00186152932487,1,1,0,94.4658330330337,7.723249109594649,9.272013804545914,7.739173876022619,9.916887600220567,9.487980412619137,0
0,84.45762603840657,2,1,0,80.36918593895469,9.773453273500987,7.654395655117073,8.993957314455301,9.497832296941755,8.61800773779555,1
0,76.66796253064224,0,1,1,70.73564872382128,9.280373610480032,9.317831393112948,7.143101758358664,7.49794028471033,8.883074367073206,0
1,95.30630275772566,2,0,1,94.97546628262756,9.619800275530835,8.801581560988788,9.734670164902806,8.889595985277031,7.234790629803621,1
1,72.61227437853825,3,0,1,81.07132622293287,8.97867542469561,8.287673664047697,8.082354763548352,8.828793254675892,8.430961591505278,0
0,72.94198755390184,2,1,0,84.33583179871339,9.42036950708967,8.156368679337797,7.1559794290794905,7.803400593265625,9.041157448228718,0
0,99.81745146102053,3,0,1,75.88683741031504,9.007885812824412,7.582327200452466,9.189464974287947,8.699705191034756,9.12653241829175,1
0,82.9769490868358,3,1,0,95.01516696681219,9.564072221846658,7.183870629186181,9.096757040846441,8.1830708028619,7.64690442815817,1
1,76.05653815266349,3,1,0,96.08047935886121,8.88711190496367,9.12434098110526,7.399022245513549,7.092062620711735,9.202089335146633,0
1,91.58178955309447,3,1,1,96.57592775428427,9.192827087890757,8.359164091109207,9.823764569769555,8.717948110709912,8.513332926011548,1
1,93.42336747800042,0,0,0,72.11662223937277,8.735293058280183,9.286353467912114,9.494679565262603,8.532105700853405,9.52952707808986,0
0,62.352999074911295,2,0,1,96.75501614081477,7.589540916474707,7.344689044454288,8.547317051841214,9.991910360016458,7.926538362018347,0
0,68.98131637166746,1,1,0,97.10151261038142,7.959481354506938,9.46230880132228,9.221634741178416,7.182517185440881,9.43317214496626,0
1,74.93191789678188,3,0,0,89.23133398565454,7.778947704094428,9.89029073697428,8.348105091350783,9.923122716004197,8.89192408247181,0
0,94.34591851244812,1,0,0,71.88503609760843,9.259428825153234,9.726674934002151,7.147923871487553,8.796632032929686,7.438411860358346,0
0,61.41164045808764,3,1,1,99.79317947276107,8.523118477604974,7.207460458395022,8.011510634540548,9.409014719249095,9.181600678546657,0
0,69.77462115995125,0,1,0,74.13780423253323,7.497007429956822,8.331218839417216,7.772856409638935,7.539301895377686,8.370157429562218,0
1,66.52183663893642,1,1,1,76.14463638233495,7.4783096028605875,9.737030971250936,9.636081585222994,9.101024755101985,9.656326114123615,0
0,92.92241759805819,1,1,1,93.56480402984972,8.422658285710483,8.51949581948644,8.592302510376976,8.747548414786541,7.781320905638415,1
1,89.04288811002479,3,1,0,97.52558318279799,7.690586092862781,9.156167399704755,9.273204768073594,8.118159045832353,9.934665072640716,1
1,94.77230980785481,2,0,0,81.16741950382446,8.76850462915012,7.641074602731157,8.296079052168253,8.575355147860686,9.798145377720184,1
1,83.94606026204903,0,0,1,85.44747864076739,9.821513480435241,7.925356922037976,8.509035386823125,7.99273148465746,8.772560782127915,1
0,76.69662787204726,0,0,1,92.40781866456351,9.938241737494454,7.525478481372628,9.801363733835244,8.974388224855682,9.94461610301157,0
1,67.92353744194732,0,1,1,83.29753654795941,8.147615095518152,7.362365025443319,9.20740922143487,7.270236557861693,8.831031614312169,0
0,65.6742330480274,0,1,0,93.53614196238067,8.997627503766958,7.972529238045593,7.222255584034808,7.757402636919891,9.2431667860659,0
0,81.0105255876816,2,0,1,99.17913478999134,9.62168103494879,8.219341430769568,8.545946834463448,7.398958793970827,7.734087375406161,1
0,85.59066678667233,2,0,1,73.83521125526987,8.210298087770013,8.110630677311828,9.716107778079573,8.810878970165223,8.544125761878494,0
0,65.44318208568377,2,0,0,87.01996362633002,9.79931168113771,8.886816855503886,8.74887617154963,8.44779663198008,8.102972617125292,0
0,69.47750805101732,0,0,1,78.31116671657726,8.481596263946553,9.044862200465356,7.538488120890396,9.66567152308697,8.534982037142246,0
1,77.24512842426407,1,0,0,80.19222677174258,8.516589383451258,8.02816599340927,7.967356387780869,8.764231992672046,9.920629387426201,0
1,99.04945867258006,2,0,1,79.19067676425044,8.16352391604583,7.945076653342435,8.564866031244462,9.851123387754637,7.469807511397166,1
1,62.29522291463435,3,1,1,76.80777730332566,7.385212805047438,7.333947124758313,8.961190860717894,9.134417272699181,8.94998249040593,0
0,72.6831402696835,2,1,0,81.80633065447019,8.309819009287725,8.16628387839458,7.107366738128953,7.774317023286233,7.353959883539001,0
0,95.9559481708194,3,0,0,83.44076505439925,9.89147974517218,8.24295682576832,9.963016368986546,9.045743616986957,9.865737479865611,1
0,90.5764451680281,2,1,1,89.28694896814346,7.079237672060234,7.567680619749731,9.076871788195493,9.677643601145807,9.96190986131621,1
1,77.44621623246064,2,1,1,87.26611881820298,7.175748400474019,8.490447382950935,9.53761732249108,8.453697764000218,8.312825484524712,0
0,77.70694750850866,2,0,0,87.30248519759192,7.859875418299758,8.528425217594682,8.63968216358873,9.798666862347112,9.603168333361195,0
0,70.73646848878438,3,1,1,99.39776874601577,7.878274597589804,8.563609460147184,7.695624632704688,8.695854894254756,7.647962194337126,0
0,89.2689576792789,3,1,1,85.35321816735437,7.770229412282179,7.183203019862396,8.041747648689025,7.760171024790339,8.203396721185506,1
0,78.88967057908539,0,0,1,96.48462719473063,9.183905283071603,9.60273604962679,7.493511440766827,9.621174126157559,9.768384223199565,0
1,75.83408768116007,3,1,1,82.77843793048946,8.276796215259372,9.675464756935906,7.953444924129496,9.530715542980538,7.179515746657281,0
0,92.08183440578192,2,1,0,74.46214721957095,7.430690083388197,7.813932078500601,7.877905278777566,9.196842270749542,8.952495364309762,0
0,66.45437616908754,3,1,0,73.723928351888,9.68162419312981,9.944663730881963,8.981077673065807,8.418726048988136,9.513760973096245,0
1,96.26571480626416,0,0,0,99.48244596903409,9.367910562158519,7.658818448003981,7.800349637668424,8.956453002395776,9.960433743191242,1
0,65.80169325124228,1,1,0,73.9745662028211,9.032765044630809,9.85776688734718,8.533751570574843,8.365384861159743,9.624370133066677,0
1,71.86417748217437,2,0,0,74.61476488485643,9.773588773745209,9.885554701442704,9.693705845653191,9.990033231446171,9.32444311876489,0
0,96.02426342054676,3,0,1,99.33882322571102,7.338521805732903,8.339403757596676,7.084824298236655,7.726040439434985,7.879870630829652,1
1,69.51642231058555,2,0,1,89.94115363334535,8.181997735510095,9.74347975431327,7.922668362486995,8.12190295812458,7.021656351135623,0
1,92.31877132183173,2,1,0,82.37932461722174,7.447865242278448,9.182988257043917,9.781733428022715,9.348368656375218,8.713755127491448,1
0,92.6380876858014,1,1,1,97.07383244147809,8.987002821646792,9.311947841127537,9.330242614963023,8.18041638941262,9.559293279286479,1
1,92.0388416929333,2,1,0,96.38518667330075,7.466059013953826,7.8177211860372475,9.516557229760268,7.576090528749159,9.012467290482679,1
0,88.2620706659234,3,1,0,88.20043474836604,8.173948876955201,9.544699193375854,7.90798551459942,8.015223036663253,7.836821732267976,1
1,64.09265145689973,1,0,1,90.68799138352904,8.192005046307592,7.730451336678973,9.497759236587964,8.016130427523557,8.228026060833624,0
1,84.49792701705456,1,1,1,80.14656805767157,9.50304017604615,8.044869724246345,9.278981834753925,7.3973383122257355,8.532266248275208,1
1,70.69798487423746,2,0,1,86.78361370569897,8.648709636870908,8.434973936990009,9.3949204041153,9.134121913962788,9.437629792761316,0
1,81.51702144115825,3,1,1,90.82454678072159,9.254186680915605,7.357578319696576,7.00614739127467,8.384960348314026,7.196849204997978,1
0,74.03384420306992,3,0,1,92.36182637436528,9.977269562443087,9.66068539852622,8.594724586347613,9.294694698952263,9.220543854985854,0
0,67.36196864744308,1,1,1,99.51685907284039,8.862609469263191,7.3935422940419215,7.0698452591693695,7.376881766635325,8.73278140191609,0
1,81.34670697397203,2,0,0,96.52445718386879,8.151000699993862,7.897621773803371,9.095184881249429,7.454800309064429,9.61899792839461,1
0,68.89563605274472,2,1,0,75.36886003573375,8.293561516233048,9.517305385794494,7.930040736638997,9.649594151476645,7.710581742874595,0
0,70.90522774261433,0,0,1,84.85574898640475,9.640537459087106,8.30906049372566,8.170038314722174,8.425975465854544,8.290932567157467,0
0,82.782258521787,3,1,1,75.99495401583836,8.498886997666602,9.914442848756238,8.791121440482364,8.197653299322155,7.387760917209879,1
1,63.85441548269761,2,1,0,85.09144918948459,9.14967885026533,9.081960708171595,7.119005467132741,7.645616926720889,8.38353072971981,0
1,66.20067275555972,1,0,0,86.87421231841842,9.242917499189687,7.932994738965461,7.686619304568488,7.208666780954651,7.3277950034840815,0
1,99.08448290992581,0,1,0,76.1548707199927,9.22591630982337,8.18437960166922,9.460179060018449,9.551201470298775,7.281017458963389,1
0,98.65914427472869,2,1,0,73.75425991355367,9.36651292297512,8.324666492678745,9.50591221812594,7.721948258933481,7.115094196703324,0
0,61.77860301937613,3,1,0,98.72781028573134,7.5884761698125835,8.558528205959373,9.970886667127488,7.560378466140616,8.171664135745328,0
0,60.093185179389856,3,1,1,87.56240916341149,7.8772730192908575,7.848627908275766,7.897637859356739,7.78855924964052,7.183580393393242,0
0,65.1115886664657,1,0,1,93.59111719659218,7.062499384637194,9.544978845616269,9.915911832849083,7.917917557588356,8.946051070793903,0
0,82.08362224763867,0,0,0,84.7727666304304,9.165935260887512,7.832951936360968,8.295093043740517,8.483485284578194,9.034398951603837,1
0,70.43295159550152,3,0,0,84.12248936265021,9.461366461442832,8.761266198365437,8.72365738526519,7.7571829105986865,9.825392181992683,0
0,62.59593045528641,0,1,1,94.70330480244002,9.956875761891949,7.1536238624976445,7.971222723887915,7.184411675434219,8.198804115052912,0
1,68.9041691735976,3,0,0,77.47146479887823,8.259803131550802,9.324001045535802,9.855335157454007,7.037900023090247,7.079287593892381,0
1,89.25410212375688,2,0,1,96.219916657949,7.507986145748622,9.072692465456694,8.704669291397114,7.143015475621813,8.052626956595248,1
1,82.73052541859262,0,1,1,76.99088695748877,9.458373219171456,7.120975236498044,7.976518569474724,9.044705622685521,9.319404971956248,1
0,67.60117495602081,3,1,1,75.03733467819056,7.112700608525848,7.989030837839573,7.404237761348875,7.989152671976509,7.374079923643184,0
0,79.20391121689964,3,0,0,86.57740431704977,7.633108840155556,7.941426193393682,7.383314027766782,9.550330594547045,7.881714966542013,0
1,61.427397754865595,1,0,1,99.68600807303226,9.65903374619617,7.970141665028365,8.991795043581565,8.341554044992963,9.380317736841226,0
0,67.83005094509836,1,0,1,88.36167588725719,8.672666998063429,7.280409672967146,9.463576037801277,7.102057290652044,9.406249995521426,0
0,70.78264865229751,2,0,1,93.91413343586353,7.459564266163943,8.104751512901968,9.631992245092334,9.760623770847321,7.208352422271585,0
1,95.74490039117974,0,0,1,78.5085061317537,8.23061339695417,7.704320019844414,7.380000274580345,7.117198670000767,8.19646435681957,1
0,90.17291156965803,3,1,1,75.35404699875538,8.507122871116207,8.103461263005968,8.038520456362313,7.441172749182795,7.719963542132259,1
0,77.69964614770987,3,1,0,93.4472509406305,7.9469288469793895,7.07379966693676,9.265066661967825,8.42677270981685,8.672460887339222,0
0,68.76865800533645,0,1,0,79.68173382012714,9.282418333668826,7.585411732214085,7.264814417626644,8.098268497686316,7.086972920724497,0
1,82.12716274773751,0,1,1,75.04795590211873,7.6026602643550545,8.782606829501002,9.947274921566493,8.256676542678647,9.45522453096379,1
1,92.29947931109328,2,1,1,97.7987657738517,8.624133825373018,8.938582580051957,7.267381773415643,7.525067393752952,8.848619231239308,1
1,66.52068130959617,2,1,0,88.9135097965794,9.66655934088812,9.220385519143981,8.991713043215022,7.981732722041199,8.423056501304528,0
1,96.3542405058196,2,0,0,82.312420672997,8.951498334987788,9.266615974789516,9.182946866707919,7.23085981808407,9.021376850448796,1
0,78.78972218098198,3,0,1,74.03860200483702,9.10593625724686,7.53607412078139,9.354548426195887,7.815856027683369,9.87207226035831,0
1,73.53199043980396,3,0,0,74.85482438816285,7.153292288858764,8.123286318506718,7.113680409264617,8.284638442746635,8.862654364629702,0
0,80.88557512302226,0,1,0,74.97524413506306,7.972678650314059,7.558398244046964,9.755162638896875,8.002309729791172,7.128741275156953,0
0,74.1826881856782,2,0,0,86.42270186834122,8.241407107583242,8.655415002473063,9.278759669310471,7.574377299251135,7.845988360729953,0
1,60.58098575984421,1,0,1,88.0818339008553,7.248387121574479,7.476555007064742,7.484473130380944,8.492435495584056,9.46733072094645,0
0,79.88188475462331,0,0,0,81.04120043654508,7.573228016994962,7.536369569736096,7.782366263325408,7.830055535371994,8.86737375976767,0
0,93.38285689089301,1,0,1,78.99442075157276,8.896791810021075,7.522704523385871,9.569031960507118,8.240158790105465,9.02269029599368,1
0,96.17558368413447,2,1,0,88.4766960200604,7.898462522019644,7.7214266711421065,7.459644484094685,7.584267720809964,7.8438027755526045,1
0,98.72242722515216,1,0,1,78.52732072605568,9.503892675250212,7.856448370487494,7.195951165127727,9.87604994612302,9.960904086391198,1
1,91.93586403862345,2,0,0,93.80600616706205,9.351806465940038,7.863754735144969,9.42643745775543,8.798726593532912,8.879220125226277,1
1,84.05388572250355,1,1,0,91.33967454612655,9.119155679447413,8.242063005549245,9.873410260105576,9.764799832822465,8.417739306544933,1
1,81.04442040557869,3,0,1,94.65825009532396,9.762627308312279,7.707791149144716,8.837215375063684,7.0091841832781,9.07881264809009,1
0,66.57971199491236,1,0,1,98.27090545827663,8.653208952337701,8.88338712518921,7.914912170298671,9.096191656653135,7.327649425863724,0
